transaction_item_id,transaction_id,product_id,quantity,price
TI00004848,TXN0001595,PROD00027,1,124600.0
TI00004849,TXN0001595,PROD00088,3,220600.0
TI00004850,TXN0001595,PROD00104,2,179700.0
TI00004851,TXN0001595,PROD00043,3,223400.0
TI00004852,TXN0001596,PROD00100,2,546800.0
TI00004853,TXN0001596,PROD00043,4,223400.0
TI00004854,TXN0001596,PROD00148,2,272900.0
TI00004855,TXN0001597,PROD00156,1,117900.0
TI00004856,TXN0001597,PROD00176,4,168200.0
TI00004857,TXN0001597,PROD00095,3,428500.0
TI00004858,TXN0001597,PROD00027,3,124600.0
TI00004859,TXN0001597,PROD00058,1,1306500.0
TI00004860,TXN0001598,PROD00099,1,497200.0
TI00004861,TXN0001598,PROD00144,3,2659900.0
TI00004862,TXN0001598,PROD00084,4,1607800.0
TI00004863,TXN0001599,PROD00002,3,1365600.0
TI00004864,TXN0001599,PROD00050,1,134700.0
TI00004865,TXN0001600,PROD00029,4,747300.0
TI00004866,TXN0001601,PROD00051,3,752100.0
TI00004867,TXN0001602,PROD00010,2,675900.0
TI00004868,TXN0001602,PROD00023,4,225100.0
TI00004869,TXN0001602,PROD00094,3,365200.0
TI00004870,TXN0001603,PROD00084,2,1607800.0
TI00004871,TXN0001603,PROD00052,2,58000.0
TI00004872,TXN0001603,PROD00028,3,497400.0
TI00004873,TXN0001604,PROD00122,4,2205900.0
TI00004874,TXN0001604,PROD00135,4,495100.0
TI00004875,TXN0001604,PROD00025,3,57900.0
TI00004876,TXN0001604,PROD00061,1,8063300.0
TI00004877,TXN0001605,PROD00179,1,1206500.0
TI00004878,TXN0001605,PROD00165,3,242000.0
TI00004879,TXN0001606,PROD00046,1,314500.0
TI00004880,TXN0001606,PROD00117,4,188000.0
TI00004881,TXN0001606,PROD00099,1,497200.0
TI00004882,TXN0001607,PROD00002,2,1365600.0
TI00004883,TXN0001607,PROD00070,3,191800.0
TI00004884,TXN0001607,PROD00093,4,2689800.0
TI00004885,TXN0001607,PROD00034,2,1485900.0
TI00004886,TXN0001608,PROD00110,4,130700.0
TI00004887,TXN0001608,PROD00107,4,75800.0
TI00004888,TXN0001608,PROD00015,4,327100.0
TI00004889,TXN0001608,PROD00084,3,1607800.0
TI00004890,TXN0001608,PROD00150,3,874600.0
TI00004891,TXN0001609,PROD00087,3,86200.0
TI00004892,TXN0001609,PROD00131,4,2828000.0
TI00004893,TXN0001609,PROD00172,3,162600.0
TI00004894,TXN0001609,PROD00072,3,470400.0
TI00004895,TXN0001610,PROD00033,4,10971800.0
TI00004896,TXN0001610,PROD00078,3,473100.0
TI00004897,TXN0001610,PROD00158,1,488300.0
TI00004898,TXN0001610,PROD00031,2,571800.0
TI00004899,TXN0001610,PROD00022,1,1337300.0
TI00004900,TXN0001611,PROD00079,2,31800.0
TI00004901,TXN0001611,PROD00096,2,366200.0
TI00004902,TXN0001612,PROD00082,1,435600.0
TI00004903,TXN0001612,PROD00018,3,2056700.0
TI00004904,TXN0001612,PROD00054,3,1692000.0
TI00004905,TXN0001613,PROD00053,1,197800.0
TI00004906,TXN0001613,PROD00163,3,337100.0
TI00004907,TXN0001613,PROD00109,3,3001900.0
TI00004908,TXN0001613,PROD00143,3,115300.0
TI00004909,TXN0001613,PROD00047,4,165600.0
TI00004910,TXN0001614,PROD00109,4,3001900.0
TI00004911,TXN0001614,PROD00115,3,1810600.0
TI00004912,TXN0001615,PROD00034,3,1485900.0
TI00004913,TXN0001616,PROD00074,2,99400.0
TI00004914,TXN0001616,PROD00054,2,1692000.0
TI00004915,TXN0001616,PROD00018,1,2056700.0
TI00004916,TXN0001617,PROD00033,2,10971800.0
TI00004917,TXN0001618,PROD00161,3,231200.0
TI00004918,TXN0001619,PROD00003,4,623300.0
TI00004919,TXN0001619,PROD00024,3,595000.0
TI00004920,TXN0001619,PROD00134,4,1383900.0
TI00004921,TXN0001619,PROD00063,2,631600.0
TI00004922,TXN0001620,PROD00119,4,3450500.0
TI00004923,TXN0001620,PROD00089,4,11224800.0
TI00004924,TXN0001620,PROD00007,1,456400.0
TI00004925,TXN0001620,PROD00137,4,59500.0
TI00004926,TXN0001620,PROD00043,2,223400.0
TI00004927,TXN0001621,PROD00123,3,520300.0
TI00004928,TXN0001621,PROD00119,3,3450500.0
TI00004929,TXN0001621,PROD00083,3,6771700.0
TI00004930,TXN0001622,PROD00040,2,3685900.0
TI00004931,TXN0001622,PROD00147,1,229500.0
TI00004932,TXN0001622,PROD00009,4,183500.0
TI00004933,TXN0001622,PROD00084,4,1607800.0
TI00004934,TXN0001623,PROD00101,1,11745100.0
TI00004935,TXN0001624,PROD00031,1,571800.0
TI00004936,TXN0001624,PROD00166,4,120600.0
TI00004937,TXN0001624,PROD00121,2,190400.0
TI00004938,TXN0001624,PROD00045,2,75500.0
TI00004939,TXN0001625,PROD00168,2,54200.0
TI00004940,TXN0001625,PROD00150,2,874600.0
TI00004941,TXN0001625,PROD00048,2,88700.0
TI00004942,TXN0001625,PROD00008,2,86100.0
TI00004943,TXN0001625,PROD00084,4,1607800.0
TI00004944,TXN0001626,PROD00084,3,1607800.0
TI00004945,TXN0001626,PROD00169,2,6358700.0
TI00004946,TXN0001626,PROD00150,2,874600.0
TI00004947,TXN0001626,PROD00020,2,176500.0
TI00004948,TXN0001627,PROD00180,2,96700.0
TI00004949,TXN0001627,PROD00063,3,631600.0
TI00004950,TXN0001627,PROD00148,3,272900.0
TI00004951,TXN0001628,PROD00126,4,219500.0
TI00004952,TXN0001629,PROD00101,2,11745100.0
TI00004953,TXN0001629,PROD00075,1,382900.0
TI00004954,TXN0001630,PROD00065,1,846500.0
TI00004955,TXN0001630,PROD00148,2,272900.0
TI00004956,TXN0001630,PROD00128,4,202200.0
TI00004957,TXN0001631,PROD00048,2,88700.0
TI00004958,TXN0001632,PROD00015,2,327100.0
TI00004959,TXN0001632,PROD00085,4,262600.0
TI00004960,TXN0001633,PROD00055,4,29300.0
TI00004961,TXN0001634,PROD00143,1,115300.0
TI00004962,TXN0001634,PROD00133,1,521500.0
TI00004963,TXN0001634,PROD00063,2,631600.0
TI00004964,TXN0001634,PROD00034,3,1485900.0
TI00004965,TXN0001634,PROD00039,4,1936200.0
TI00004966,TXN0001635,PROD00045,1,75500.0
TI00004967,TXN0001635,PROD00010,3,675900.0
TI00004968,TXN0001636,PROD00176,4,168200.0
TI00004969,TXN0001636,PROD00120,3,283500.0
TI00004970,TXN0001636,PROD00133,2,521500.0
TI00004971,TXN0001636,PROD00129,3,67800.0
TI00004972,TXN0001636,PROD00130,3,213000.0
TI00004973,TXN0001637,PROD00052,1,58000.0
TI00004974,TXN0001638,PROD00100,1,546800.0
TI00004975,TXN0001638,PROD00166,3,120600.0
TI00004976,TXN0001639,PROD00147,1,229500.0
TI00004977,TXN0001639,PROD00024,2,595000.0
TI00004978,TXN0001640,PROD00024,3,595000.0
TI00004979,TXN0001641,PROD00168,1,54200.0
TI00004980,TXN0001641,PROD00131,2,2828000.0
TI00004981,TXN0001641,PROD00050,1,134700.0
TI00004982,TXN0001642,PROD00022,4,1337300.0
TI00004983,TXN0001642,PROD00054,1,1692000.0
TI00004984,TXN0001642,PROD00176,1,168200.0
TI00004985,TXN0001642,PROD00152,2,170900.0
TI00004986,TXN0001643,PROD00039,2,1936200.0
TI00004987,TXN0001643,PROD00030,2,10909100.0
TI00004988,TXN0001644,PROD00014,1,2104400.0
TI00004989,TXN0001644,PROD00030,1,10909100.0
TI00004990,TXN0001645,PROD00011,1,810900.0
TI00004991,TXN0001645,PROD00031,4,571800.0
TI00004992,TXN0001646,PROD00051,2,752100.0
TI00004993,TXN0001646,PROD00160,1,297400.0
TI00004994,TXN0001647,PROD00054,2,1692000.0
TI00004995,TXN0001647,PROD00138,4,57200.0
TI00004996,TXN0001647,PROD00004,3,1254300.0
TI00004997,TXN0001648,PROD00046,3,314500.0
TI00004998,TXN0001648,PROD00026,1,1447900.0
TI00004999,TXN0001648,PROD00024,4,595000.0
TI00005000,TXN0001649,PROD00003,3,623300.0
TI00005001,TXN0001649,PROD00148,2,272900.0
TI00005002,TXN0001649,PROD00171,2,9207400.0
TI00005003,TXN0001650,PROD00152,2,170900.0
TI00005004,TXN0001651,PROD00017,3,61400.0
TI00005005,TXN0001651,PROD00168,2,54200.0
TI00005006,TXN0001651,PROD00001,4,179800.0
TI00005007,TXN0001651,PROD00055,1,29300.0
TI00005008,TXN0001652,PROD00031,4,571800.0
TI00005009,TXN0001652,PROD00037,3,718700.0
TI00005010,TXN0001652,PROD00071,3,501200.0
TI00005011,TXN0001652,PROD00049,3,244600.0
TI00005012,TXN0001653,PROD00020,2,176500.0
TI00005013,TXN0001653,PROD00040,4,3685900.0
TI00005014,TXN0001653,PROD00007,1,456400.0
TI00005015,TXN0001654,PROD00158,2,488300.0
TI00005016,TXN0001654,PROD00042,4,110400.0
TI00005017,TXN0001654,PROD00123,3,520300.0
TI00005018,TXN0001655,PROD00159,4,3240200.0
TI00005019,TXN0001655,PROD00016,1,167400.0
TI00005020,TXN0001655,PROD00114,4,362300.0
TI00005021,TXN0001655,PROD00022,2,1337300.0
TI00005022,TXN0001655,PROD00111,2,5440300.0
TI00005023,TXN0001656,PROD00082,1,435600.0
TI00005024,TXN0001656,PROD00067,2,1694500.0
TI00005025,TXN0001656,PROD00041,3,792800.0
TI00005026,TXN0001657,PROD00093,4,2689800.0
TI00005027,TXN0001657,PROD00104,3,179700.0
TI00005028,TXN0001657,PROD00128,4,202200.0
TI00005029,TXN0001657,PROD00145,3,626300.0
TI00005030,TXN0001657,PROD00164,1,103200.0
TI00005031,TXN0001658,PROD00045,1,75500.0
TI00005032,TXN0001658,PROD00064,2,1537200.0
TI00005033,TXN0001658,PROD00065,3,846500.0
TI00005034,TXN0001658,PROD00123,4,520300.0
TI00005035,TXN0001659,PROD00012,1,744700.0
TI00005036,TXN0001660,PROD00010,2,675900.0
TI00005037,TXN0001661,PROD00116,4,561100.0
TI00005038,TXN0001662,PROD00133,1,521500.0
TI00005039,TXN0001662,PROD00011,3,810900.0
TI00005040,TXN0001662,PROD00140,4,10502400.0
TI00005041,TXN0001662,PROD00004,1,1254300.0
TI00005042,TXN0001663,PROD00028,3,497400.0
TI00005043,TXN0001664,PROD00131,4,2828000.0
TI00005044,TXN0001664,PROD00011,4,810900.0
TI00005045,TXN0001665,PROD00119,2,3450500.0
TI00005046,TXN0001666,PROD00074,3,99400.0
TI00005047,TXN0001667,PROD00052,1,58000.0
TI00005048,TXN0001667,PROD00103,2,499800.0
TI00005049,TXN0001667,PROD00045,1,75500.0
TI00005050,TXN0001668,PROD00047,3,165600.0
TI00005051,TXN0001668,PROD00090,4,838900.0
TI00005052,TXN0001668,PROD00137,4,59500.0
TI00005053,TXN0001668,PROD00136,4,787800.0
TI00005054,TXN0001669,PROD00031,1,571800.0
TI00005055,TXN0001669,PROD00144,3,2659900.0
TI00005056,TXN0001670,PROD00104,4,179700.0
TI00005057,TXN0001670,PROD00041,4,792800.0
TI00005058,TXN0001670,PROD00113,2,4916800.0
TI00005059,TXN0001670,PROD00066,1,162000.0
TI00005060,TXN0001670,PROD00112,3,3050100.0
TI00005061,TXN0001671,PROD00180,1,96700.0
TI00005062,TXN0001671,PROD00122,1,2205900.0
TI00005063,TXN0001672,PROD00026,1,1447900.0
TI00005064,TXN0001672,PROD00080,1,204100.0
TI00005065,TXN0001672,PROD00085,1,262600.0
TI00005066,TXN0001672,PROD00161,1,231200.0
TI00005067,TXN0001673,PROD00032,3,359500.0
TI00005068,TXN0001673,PROD00065,2,846500.0
TI00005069,TXN0001673,PROD00010,1,675900.0
TI00005070,TXN0001673,PROD00006,3,1710300.0
TI00005071,TXN0001674,PROD00064,3,1537200.0
TI00005072,TXN0001674,PROD00171,2,9207400.0
TI00005073,TXN0001674,PROD00017,1,61400.0
TI00005074,TXN0001675,PROD00151,3,116700.0
TI00005075,TXN0001676,PROD00136,1,787800.0
TI00005076,TXN0001676,PROD00127,2,172600.0
TI00005077,TXN0001676,PROD00164,4,103200.0
TI00005078,TXN0001676,PROD00058,4,1306500.0
TI00005079,TXN0001676,PROD00166,1,120600.0
TI00005080,TXN0001677,PROD00075,2,382900.0
TI00005081,TXN0001677,PROD00027,2,124600.0
TI00005082,TXN0001677,PROD00106,4,610900.0
TI00005083,TXN0001677,PROD00098,3,66400.0
TI00005084,TXN0001677,PROD00026,1,1447900.0
TI00005085,TXN0001678,PROD00060,3,218600.0
TI00005086,TXN0001678,PROD00045,4,75500.0
TI00005087,TXN0001679,PROD00172,1,162600.0
TI00005088,TXN0001679,PROD00152,4,170900.0
TI00005089,TXN0001679,PROD00153,1,121800.0
TI00005090,TXN0001679,PROD00075,1,382900.0
TI00005091,TXN0001679,PROD00150,3,874600.0
TI00005092,TXN0001680,PROD00120,4,283500.0
TI00005093,TXN0001680,PROD00014,2,2104400.0
TI00005094,TXN0001681,PROD00015,1,327100.0
TI00005095,TXN0001681,PROD00041,3,792800.0
TI00005096,TXN0001681,PROD00170,1,806200.0
TI00005097,TXN0001681,PROD00171,1,9207400.0
TI00005098,TXN0001682,PROD00147,4,229500.0
TI00005099,TXN0001682,PROD00132,2,6814300.0
TI00005100,TXN0001682,PROD00153,1,121800.0
TI00005101,TXN0001682,PROD00130,1,213000.0
TI00005102,TXN0001682,PROD00150,4,874600.0
TI00005103,TXN0001683,PROD00075,4,382900.0
TI00005104,TXN0001683,PROD00170,3,806200.0
TI00005105,TXN0001683,PROD00131,3,2828000.0
TI00005106,TXN0001683,PROD00008,2,86100.0
TI00005107,TXN0001683,PROD00019,2,353800.0
TI00005108,TXN0001684,PROD00134,4,1383900.0
TI00005109,TXN0001684,PROD00132,3,6814300.0
TI00005110,TXN0001684,PROD00060,4,218600.0
TI00005111,TXN0001685,PROD00007,3,456400.0
TI00005112,TXN0001686,PROD00122,2,2205900.0
TI00005113,TXN0001686,PROD00082,2,435600.0
TI00005114,TXN0001686,PROD00171,4,9207400.0
TI00005115,TXN0001686,PROD00024,1,595000.0
TI00005116,TXN0001687,PROD00131,3,2828000.0
TI00005117,TXN0001687,PROD00128,2,202200.0
TI00005118,TXN0001688,PROD00119,4,3450500.0
TI00005119,TXN0001688,PROD00101,1,11745100.0
TI00005120,TXN0001689,PROD00023,1,225100.0
TI00005121,TXN0001689,PROD00149,3,370000.0
TI00005122,TXN0001689,PROD00109,4,3001900.0
TI00005123,TXN0001690,PROD00173,2,67500.0
TI00005124,TXN0001690,PROD00177,3,228400.0
TI00005125,TXN0001690,PROD00142,4,324600.0
TI00005126,TXN0001691,PROD00075,1,382900.0
TI00005127,TXN0001691,PROD00164,4,103200.0
TI00005128,TXN0001692,PROD00097,4,2301200.0
TI00005129,TXN0001692,PROD00099,1,497200.0
TI00005130,TXN0001692,PROD00140,3,10502400.0
TI00005131,TXN0001692,PROD00064,4,1537200.0
TI00005132,TXN0001692,PROD00068,3,189500.0
TI00005133,TXN0001693,PROD00003,1,623300.0
TI00005134,TXN0001693,PROD00040,4,3685900.0
TI00005135,TXN0001693,PROD00144,2,2659900.0
TI00005136,TXN0001693,PROD00087,2,86200.0
TI00005137,TXN0001694,PROD00162,3,532200.0
TI00005138,TXN0001694,PROD00105,2,76100.0
TI00005139,TXN0001695,PROD00057,2,2101600.0
TI00005140,TXN0001695,PROD00069,1,145200.0
TI00005141,TXN0001695,PROD00137,4,59500.0
TI00005142,TXN0001695,PROD00103,2,499800.0
TI00005143,TXN0001695,PROD00179,3,1206500.0
TI00005144,TXN0001696,PROD00135,1,495100.0
TI00005145,TXN0001696,PROD00114,4,362300.0
TI00005146,TXN0001697,PROD00023,3,225100.0
TI00005147,TXN0001698,PROD00164,2,103200.0
TI00005148,TXN0001698,PROD00042,2,110400.0
TI00005149,TXN0001698,PROD00053,4,197800.0
TI00005150,TXN0001698,PROD00105,4,76100.0
TI00005151,TXN0001698,PROD00028,1,497400.0
TI00005152,TXN0001699,PROD00012,3,744700.0
TI00005153,TXN0001699,PROD00066,1,162000.0
TI00005154,TXN0001700,PROD00072,2,470400.0
TI00005155,TXN0001700,PROD00078,3,473100.0
TI00005156,TXN0001700,PROD00127,1,172600.0
TI00005157,TXN0001701,PROD00167,3,79900.0
TI00005158,TXN0001701,PROD00009,3,183500.0
TI00005159,TXN0001701,PROD00050,1,134700.0
TI00005160,TXN0001702,PROD00121,4,190400.0
TI00005161,TXN0001703,PROD00033,1,10971800.0
TI00005162,TXN0001703,PROD00180,1,96700.0
TI00005163,TXN0001703,PROD00067,4,1694500.0
TI00005164,TXN0001703,PROD00153,4,121800.0
TI00005165,TXN0001703,PROD00138,2,57200.0
TI00005166,TXN0001704,PROD00114,3,362300.0
TI00005167,TXN0001705,PROD00058,3,1306500.0
TI00005168,TXN0001706,PROD00068,2,189500.0
TI00005169,TXN0001706,PROD00140,4,10502400.0
TI00005170,TXN0001706,PROD00109,4,3001900.0
TI00005171,TXN0001706,PROD00158,3,488300.0
TI00005172,TXN0001707,PROD00084,3,1607800.0
TI00005173,TXN0001708,PROD00032,2,359500.0
TI00005174,TXN0001709,PROD00093,1,2689800.0
TI00005175,TXN0001709,PROD00064,3,1537200.0
TI00005176,TXN0001709,PROD00179,1,1206500.0
TI00005177,TXN0001709,PROD00098,1,66400.0
TI00005178,TXN0001710,PROD00175,4,99600.0
TI00005179,TXN0001710,PROD00016,2,167400.0
TI00005180,TXN0001710,PROD00059,4,3249400.0
TI00005181,TXN0001710,PROD00153,3,121800.0
TI00005182,TXN0001711,PROD00026,3,1447900.0
TI00005183,TXN0001711,PROD00132,3,6814300.0
TI00005184,TXN0001712,PROD00013,1,1045000.0
TI00005185,TXN0001713,PROD00077,3,37900.0
TI00005186,TXN0001713,PROD00136,2,787800.0
TI00005187,TXN0001714,PROD00158,1,488300.0
TI00005188,TXN0001714,PROD00112,3,3050100.0
TI00005189,TXN0001714,PROD00111,4,5440300.0
TI00005190,TXN0001714,PROD00128,3,202200.0
TI00005191,TXN0001714,PROD00106,2,610900.0
TI00005192,TXN0001715,PROD00109,4,3001900.0
TI00005193,TXN0001715,PROD00094,3,365200.0
TI00005194,TXN0001715,PROD00126,1,219500.0
TI00005195,TXN0001716,PROD00082,1,435600.0
TI00005196,TXN0001716,PROD00057,4,2101600.0
TI00005197,TXN0001716,PROD00050,2,134700.0
TI00005198,TXN0001717,PROD00034,3,1485900.0
TI00005199,TXN0001717,PROD00163,3,337100.0
TI00005200,TXN0001717,PROD00048,1,88700.0
TI00005201,TXN0001717,PROD00108,1,570800.0
TI00005202,TXN0001718,PROD00156,4,117900.0
TI00005203,TXN0001718,PROD00089,2,11224800.0
TI00005204,TXN0001718,PROD00059,2,3249400.0
TI00005205,TXN0001718,PROD00014,1,2104400.0
TI00005206,TXN0001718,PROD00003,2,623300.0
TI00005207,TXN0001719,PROD00116,4,561100.0
TI00005208,TXN0001719,PROD00110,4,130700.0
TI00005209,TXN0001720,PROD00081,1,41700.0
TI00005210,TXN0001720,PROD00157,4,6815900.0
TI00005211,TXN0001721,PROD00046,3,314500.0
TI00005212,TXN0001722,PROD00129,4,67800.0
TI00005213,TXN0001722,PROD00065,1,846500.0
TI00005214,TXN0001722,PROD00137,1,59500.0
TI00005215,TXN0001723,PROD00122,4,2205900.0
TI00005216,TXN0001724,PROD00021,3,423700.0
TI00005217,TXN0001724,PROD00045,4,75500.0
TI00005218,TXN0001725,PROD00035,4,3271400.0
TI00005219,TXN0001725,PROD00105,1,76100.0
TI00005220,TXN0001725,PROD00068,2,189500.0
TI00005221,TXN0001725,PROD00043,1,223400.0
TI00005222,TXN0001726,PROD00065,3,846500.0
TI00005223,TXN0001726,PROD00059,4,3249400.0
TI00005224,TXN0001726,PROD00123,1,520300.0
TI00005225,TXN0001726,PROD00088,4,220600.0
TI00005226,TXN0001726,PROD00111,3,5440300.0
TI00005227,TXN0001727,PROD00132,2,6814300.0
TI00005228,TXN0001727,PROD00045,1,75500.0
TI00005229,TXN0001727,PROD00080,2,204100.0
TI00005230,TXN0001728,PROD00093,1,2689800.0
TI00005231,TXN0001728,PROD00069,4,145200.0
TI00005232,TXN0001728,PROD00013,3,1045000.0
TI00005233,TXN0001729,PROD00074,3,99400.0
TI00005234,TXN0001729,PROD00167,2,79900.0
TI00005235,TXN0001729,PROD00120,2,283500.0
TI00005236,TXN0001730,PROD00050,4,134700.0
TI00005237,TXN0001730,PROD00040,3,3685900.0
TI00005238,TXN0001731,PROD00175,4,99600.0
TI00005239,TXN0001731,PROD00159,4,3240200.0
TI00005240,TXN0001731,PROD00022,2,1337300.0
TI00005241,TXN0001731,PROD00116,2,561100.0
TI00005242,TXN0001732,PROD00126,1,219500.0
TI00005243,TXN0001732,PROD00044,2,2984700.0
TI00005244,TXN0001733,PROD00176,3,168200.0
TI00005245,TXN0001733,PROD00044,1,2984700.0
TI00005246,TXN0001733,PROD00019,1,353800.0
TI00005247,TXN0001733,PROD00122,1,2205900.0
TI00005248,TXN0001734,PROD00066,3,162000.0
TI00005249,TXN0001735,PROD00156,2,117900.0
TI00005250,TXN0001735,PROD00059,3,3249400.0
TI00005251,TXN0001735,PROD00084,2,1607800.0
TI00005252,TXN0001735,PROD00140,3,10502400.0
TI00005253,TXN0001736,PROD00010,1,675900.0
TI00005254,TXN0001737,PROD00130,4,213000.0
TI00005255,TXN0001737,PROD00074,3,99400.0
TI00005256,TXN0001737,PROD00132,2,6814300.0
TI00005257,TXN0001737,PROD00018,3,2056700.0
TI00005258,TXN0001738,PROD00014,1,2104400.0
TI00005259,TXN0001738,PROD00137,4,59500.0
TI00005260,TXN0001738,PROD00054,2,1692000.0
TI00005261,TXN0001738,PROD00093,4,2689800.0
TI00005262,TXN0001739,PROD00165,3,242000.0
TI00005263,TXN0001740,PROD00129,4,67800.0
TI00005264,TXN0001740,PROD00132,4,6814300.0
TI00005265,TXN0001740,PROD00170,2,806200.0
TI00005266,TXN0001740,PROD00066,1,162000.0
TI00005267,TXN0001741,PROD00123,3,520300.0
TI00005268,TXN0001741,PROD00027,4,124600.0
TI00005269,TXN0001742,PROD00060,4,218600.0
TI00005270,TXN0001742,PROD00010,3,675900.0
TI00005271,TXN0001742,PROD00023,2,225100.0
TI00005272,TXN0001742,PROD00154,3,192800.0
TI00005273,TXN0001743,PROD00167,2,79900.0
TI00005274,TXN0001743,PROD00058,2,1306500.0
TI00005275,TXN0001743,PROD00152,1,170900.0
TI00005276,TXN0001743,PROD00116,2,561100.0
TI00005277,TXN0001743,PROD00042,1,110400.0
TI00005278,TXN0001744,PROD00101,2,11745100.0
TI00005279,TXN0001745,PROD00133,1,521500.0
TI00005280,TXN0001745,PROD00132,2,6814300.0
TI00005281,TXN0001746,PROD00004,2,1254300.0
TI00005282,TXN0001747,PROD00099,1,497200.0
TI00005283,TXN0001747,PROD00119,1,3450500.0
TI00005284,TXN0001747,PROD00112,4,3050100.0
TI00005285,TXN0001747,PROD00098,4,66400.0
TI00005286,TXN0001747,PROD00030,1,10909100.0
TI00005287,TXN0001748,PROD00099,1,497200.0
TI00005288,TXN0001748,PROD00024,2,595000.0
TI00005289,TXN0001748,PROD00074,3,99400.0
TI00005290,TXN0001749,PROD00151,1,116700.0
TI00005291,TXN0001750,PROD00141,3,527900.0
TI00005292,TXN0001750,PROD00165,3,242000.0
TI00005293,TXN0001750,PROD00036,4,11966500.0
TI00005294,TXN0001750,PROD00050,3,134700.0
TI00005295,TXN0001751,PROD00051,1,752100.0
TI00005296,TXN0001752,PROD00047,3,165600.0
TI00005297,TXN0001752,PROD00001,4,179800.0
TI00005298,TXN0001752,PROD00095,4,428500.0
TI00005299,TXN0001752,PROD00072,1,470400.0
TI00005300,TXN0001753,PROD00109,1,3001900.0
TI00005301,TXN0001753,PROD00069,4,145200.0
TI00005302,TXN0001753,PROD00024,3,595000.0
TI00005303,TXN0001753,PROD00019,3,353800.0
TI00005304,TXN0001754,PROD00001,3,179800.0
TI00005305,TXN0001754,PROD00115,1,1810600.0
TI00005306,TXN0001754,PROD00139,4,621000.0
TI00005307,TXN0001755,PROD00134,1,1383900.0
TI00005308,TXN0001756,PROD00108,2,570800.0
TI00005309,TXN0001756,PROD00141,4,527900.0
TI00005310,TXN0001756,PROD00052,4,58000.0
TI00005311,TXN0001756,PROD00076,2,609300.0
TI00005312,TXN0001757,PROD00139,1,621000.0
TI00005313,TXN0001757,PROD00111,4,5440300.0
TI00005314,TXN0001758,PROD00094,1,365200.0
TI00005315,TXN0001759,PROD00093,1,2689800.0
TI00005316,TXN0001759,PROD00117,4,188000.0
TI00005317,TXN0001760,PROD00061,4,8063300.0
TI00005318,TXN0001760,PROD00033,3,10971800.0
TI00005319,TXN0001760,PROD00006,4,1710300.0
TI00005320,TXN0001760,PROD00023,2,225100.0
TI00005321,TXN0001760,PROD00034,4,1485900.0
TI00005322,TXN0001761,PROD00147,3,229500.0
TI00005323,TXN0001762,PROD00093,1,2689800.0
TI00005324,TXN0001762,PROD00086,4,8987800.0
TI00005325,TXN0001762,PROD00131,4,2828000.0
TI00005326,TXN0001762,PROD00081,4,41700.0
TI00005327,TXN0001763,PROD00099,1,497200.0
TI00005328,TXN0001763,PROD00155,1,277300.0
TI00005329,TXN0001763,PROD00048,2,88700.0
TI00005330,TXN0001764,PROD00152,2,170900.0
TI00005331,TXN0001764,PROD00104,2,179700.0
TI00005332,TXN0001764,PROD00036,2,11966500.0
TI00005333,TXN0001764,PROD00112,4,3050100.0
TI00005334,TXN0001764,PROD00069,3,145200.0
TI00005335,TXN0001765,PROD00116,1,561100.0
TI00005336,TXN0001766,PROD00034,3,1485900.0
TI00005337,TXN0001766,PROD00027,3,124600.0
TI00005338,TXN0001766,PROD00142,3,324600.0
TI00005339,TXN0001767,PROD00112,1,3050100.0
TI00005340,TXN0001767,PROD00130,2,213000.0
TI00005341,TXN0001767,PROD00033,2,10971800.0
TI00005342,TXN0001768,PROD00148,1,272900.0
TI00005343,TXN0001769,PROD00057,1,2101600.0
TI00005344,TXN0001769,PROD00088,4,220600.0
TI00005345,TXN0001769,PROD00105,2,76100.0
TI00005346,TXN0001769,PROD00071,2,501200.0
TI00005347,TXN0001770,PROD00046,3,314500.0
TI00005348,TXN0001770,PROD00129,3,67800.0
TI00005349,TXN0001770,PROD00042,1,110400.0
TI00005350,TXN0001770,PROD00144,1,2659900.0
TI00005351,TXN0001771,PROD00167,3,79900.0
TI00005352,TXN0001771,PROD00133,4,521500.0
TI00005353,TXN0001771,PROD00047,2,165600.0
TI00005354,TXN0001771,PROD00042,1,110400.0
TI00005355,TXN0001771,PROD00177,2,228400.0
TI00005356,TXN0001772,PROD00139,1,621000.0
TI00005357,TXN0001772,PROD00096,1,366200.0
TI00005358,TXN0001772,PROD00002,3,1365600.0
